FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
real.c,real_from_string-6,"set(['120', '117', '116', '119', '118'])",set([])
real.c,real_from_string-7,"set(['20', '120', '117', '116', '119', '118'])",set([])
real.c,dconst_e_ptr-0,set(['6']),set([])
real.c,real_to_decimal_for_mode-11,set(['106']),set([])
real.c,real_to_decimal_for_mode-10,set(['106']),set([])
real.c,add_significands-0,set(['1']),set([])
real.c,encode_ieee_quad-0,set(['24']),set([])
real.c,cmp_significands-0,set(['1']),set([])
real.c,cmp_significands-1,set(['1']),set([])
real.c,real_powi-5,set(['20']),set([])
real.c,real_sqrt-2,set(['16']),set([])
real.c,encode_ieee_half-0,set(['21']),set([])
real.c,real_to_decimal_for_mode-9,set(['106']),set([])
real.c,real_to_decimal_for_mode-8,set(['106']),set([])
real.c,encode_ieee_double-0,set(['25']),set([])
real.c,real_to_decimal_for_mode-1,"set(['42', '106'])",set([])
real.c,real_to_decimal_for_mode-0,"set(['56', '106'])",set([])
real.c,real_to_decimal_for_mode-7,set(['106']),set([])
real.c,real_to_decimal_for_mode-5,set(['106']),set([])
real.c,real_to_decimal_for_mode-4,set(['106']),set([])
real.c,do_multiply-0,"set(['19', '32', '12', '36'])",set([])
real.c,real_to_hexadecimal-1,set(['35']),set([])
real.c,do_multiply-4,set(['42']),set([])
real.c,do_multiply-5,set(['42']),set([])
real.c,do_multiply-6,"set(['12', '42', '36'])",set([])
real.c,real_to_hexadecimal-5,set(['35']),set([])
real.c,normalize-3,set(['25']),set([])
real.c,normalize-2,set(['25']),set([])
real.c,sub_significands-0,set(['1']),set([])
real.c,real_identical-2,set(['25']),set([])
real.c,real_hash-3,set(['14']),set([])
real.c,do_compare-2,set(['28']),set([])
real.c,do_multiply-1,"set(['25', '12', '19', '32', '42', '36'])",set([])
real.c,do_multiply-2,"set(['12', '42'])",set([])
real.c,encode_ieee_single-0,set(['21']),set([])
real.c,real_nan-3,"set(['39', '38'])",set([])
real.c,do_multiply-3,set(['12']),set([])
real.c,neg_significand-0,set(['1']),set([])
real.c,dconst_sqrt2_ptr-0,set(['6']),set([])
real.c,real_to_hexadecimal-4,"set(['27', '17', '35'])",set([])
real.c,do_multiply-7,"set(['19', '32', '12', '42', '36'])",set([])
real.c,do_divide-2,set(['19']),set([])
real.c,real_to_integer2-2,set(['22']),set([])
real.c,real_to_integer2-1,set(['22']),set([])
real.c,round_for_format-3,"set(['10', '48', '37', '50', '5', '6', '9'])",set([])
real.c,round_for_format-1,"set(['9', '10', '26', '6'])",set([])
real.c,round_for_format-0,"set(['10', '48', '37', '50', '5', '6', '9'])",set([])
real.c,sticky_rshift_significand-1,set(['6']),set([])
real.c,ten_to_ptwo-0,"set(['15', '14'])",set([])
real.c,ten_to_ptwo-1,"set(['15', '14'])",set([])
real.c,real_powi-2,set(['20']),set([])
real.c,real_powi-3,set(['20']),set([])
real.c,rtd_divmod-3,set(['11']),set([])
real.c,rtd_divmod-4,set(['11']),set([])
real.c,real_nan-1,set(['38']),set([])
real.c,real_nan-0,"set(['38', '36'])",set([])
cpp_traditional.c,replace_args_and_push-0,"set(['9', '37', '36'])",set([])
cpp_traditional.c,skip_whitespace-0,set(['1']),set([])
cpp_traditional.c,_cpp_expansions_different_trad-5,"set(['10', '2'])",set([])
cpp_traditional.c,_cpp_expansions_different_trad-2,set(['16']),set([])
cpp_traditional.c,_cpp_replacement_text_len-2,set(['10']),set([])
cpp_traditional.c,_cpp_replacement_text_len-0,"set(['10', '3'])",set([])
cpp_traditional.c,_cpp_scan_out_logical_line-0,set(['151']),set([])
cpp_traditional.c,replace_args_and_push-3,set(['36']),set([])
cpp_traditional.c,_cpp_copy_replacement_text-0,"set(['10', '3'])",set([])
cpp_traditional.c,_cpp_copy_replacement_text-2,set(['10']),set([])
cpp_traditional.c,_cpp_expansions_different_trad-0,"set(['2', '16'])",set([])
cpp_traditional.c,replace_args_and_push-4,"set(['37', '36'])",set([])
cpp_traditional.c,_cpp_expansions_different_trad-1,set(['16']),set([])
cpp_traditional.c,scan_parameters-0,set(['1']),set([])
cpp_traditional.c,replace_args_and_push-2,"set(['9', '37', '36'])",set([])
cpp_traditional.c,replace_args_and_push-5,"set(['3', '36'])",set([])
cpp_traditional.c,replace_args_and_push-1,"set(['33', '9', '37', '36'])",set([])
cpp_traditional.c,replace_args_and_push-7,set(['36']),set([])
cpp_traditional.c,replace_args_and_push-6,set(['36']),set([])
cpp_traditional.c,recursive_macro-0,set(['9']),set([])
cpp_traditional.c,recursive_macro-1,set(['9']),set([])
cpp_traditional.c,_cpp_scan_out_logical_line-1,"set(['146', '151', '130', '1', '2', '134'])",set([])
cpp_traditional.c,_cpp_expansions_different_trad-3,"set(['10', '2'])",set([])
cpp_traditional.c,_cpp_create_trad_definition-3,set(['13']),set([])
physmem.c,physmem_total-0,set(['4']),set([])
tree-ssa-copyrename.c,rename_ssa_copies-0,"set(['18', '20'])",set([])
tree-ssa-copyrename.c,rename_ssa_copies-2,"set(['18', '30', '20'])",set([])
regstat.c,regstat_bb_compute_calls_crossed-0,set(['16']),set([])
regstat.c,regstat_init_n_sets_and_refs-1,"set(['10', '26'])",set([])
regstat.c,regstat_bb_compute_ri-3,"set(['130', '20'])",set([])
regstat.c,regstat_bb_compute_ri-2,set(['20']),set([])
regstat.c,regstat_bb_compute_ri-1,"set(['69', '57', '130', '20'])",set([])
regstat.c,regstat_bb_compute_ri-0,"set(['69', '57', '130', '20'])",set([])
regstat.c,regstat_bb_compute_ri-4,"set(['130', '20'])",set([])
regstat.c,regstat_init_n_sets_and_refs-2,"set(['10', '26'])",set([])
cpp_symtab.c,ht_expand-0,"set(['1', '9'])",set([])
cpp_symtab.c,approx_sqrt-2,set(['8']),set([])
df-core.c,df_find_def-0,"set(['13', '6'])",set([])
df-core.c,df_add_problem-2,set(['12']),set([])
df-core.c,df_bb_regno_first_def_find-1,"set(['1', '10', '18'])",set([])
df-core.c,df_bb_regno_first_def_find-0,"set(['1', '10', '14', '18'])",set([])
df-core.c,df_bb_regno_first_def_find-2,"set(['1', '18', '20'])",set([])
df-core.c,df_find_use-0,"set(['13', '6'])",set([])
df-core.c,df_compact_blocks-0,set(['1']),set([])
df-core.c,df_compact_blocks-2,set(['1']),set([])
df-core.c,df_set_bb_dirty-0,set(['8']),set([])
df-core.c,df_print_byte_regset-1,"set(['25', '3', '28'])",set([])
df-core.c,df_remove_problem-1,set(['21']),set([])
df-core.c,df_remove_problem-0,"set(['21', '22'])",set([])
df-core.c,df_remove_problem-2,set(['22']),set([])
df-core.c,df_mark_solutions_dirty-0,set(['6']),set([])
df-core.c,df_dump_top-1,set(['12']),set([])
df-core.c,df_dump_bottom-1,set(['12']),set([])
df-core.c,df_bb_delete-1,set(['14']),set([])
df-core.c,df_print_byte_regset-2,set(['28']),set([])
df-core.c,df_print_byte_regset-0,"set(['19', '25', '3', '28'])",set([])
df-core.c,df_set_blocks-4,"set(['42', '48'])",set([])
df-core.c,df_set_blocks-0,"set(['37', '27', '42', '36', '48'])",set([])
df-core.c,df_set_blocks-1,"set(['42', '48'])",set([])
df-core.c,df_set_blocks-2,"set(['42', '48'])",set([])
df-core.c,df_set_blocks-3,"set(['42', '48'])",set([])
df-core.c,df_find_def-1,set(['6']),set([])
df-core.c,df_finish_pass-1,set(['14']),set([])
df-core.c,df_set_bb_dirty_nonlr-1,set(['12']),set([])
df-core.c,df_set_bb_dirty_nonlr-0,"set(['2', '12'])",set([])
df-core.c,df_dump_start-1,set(['14']),set([])
df-core.c,df_find_use-1,set(['6']),set([])
df-core.c,df_bb_regno_last_def_find-0,"set(['1', '10', '14', '18'])",set([])
df-core.c,df_bb_regno_last_def_find-1,"set(['1', '10', '18'])",set([])
df-core.c,df_bb_regno_last_def_find-2,"set(['1', '18', '20'])",set([])
cpp_expr.c,_cpp_parse_expr-1,set(['1']),set([])
cpp_expr.c,num_lshift-0,set(['14']),set([])
cpp_expr.c,interpret_float_suffix-10,set(['14']),set([])
cpp_expr.c,cpp_classify_number-8,set(['149']),set([])
cpp_expr.c,cpp_classify_number-6,"set(['148', '53'])",set([])
cpp_expr.c,cpp_classify_number-4,set(['149']),set([])
cpp_expr.c,cpp_classify_number-5,set(['149']),set([])
cpp_expr.c,cpp_classify_number-2,set(['16']),set([])
cpp_expr.c,cpp_classify_number-1,"set(['16', '149'])",set([])
cpp_expr.c,num_div_op-1,set(['49']),set([])
cpp_expr.c,interpret_float_suffix-0,set(['14']),set([])
cpp_expr.c,num_div_op-3,set(['49']),set([])
cpp_expr.c,num_binary_op-2,"set(['30', '29'])",set([])
cpp_expr.c,cpp_interpret_integer-2,set(['35']),set([])
cpp_expr.c,cpp_interpret_integer-0,set(['35']),set([])
cpp_expr.c,cpp_interpret_integer-1,set(['35']),set([])
cpp_expr.c,cpp_interpret_integer-4,set(['35']),set([])
make-temp-file.c,choose_tmpdir-0,set(['4']),set([])
jump.c,redirect_exp_1-3,set(['38']),set([])
jump.c,rtx_renumbered_equal_p-7,set(['108']),set([])
jump.c,redirect_exp_1-2,set(['38']),set([])
jump.c,mark_jump_label_1-1,set(['46']),set([])
jump.c,redirect_exp_1-0,"set(['25', '38', '35', '34'])",set([])
jump.c,delete_related_insns-3,"set(['88', '48'])",set([])
jump.c,mark_jump_label_1-0,"set(['60', '47', '57', '56'])",set([])
jump.c,mark_jump_label_1-3,set(['44']),set([])
jump.c,rtx_renumbered_equal_p-6,set(['73']),set([])
jump.c,pc_set-2,set(['8']),set([])
jump.c,rtx_renumbered_equal_p-0,set(['73']),set([])
jump.c,true_regnum-0,"set(['11', '13', '14', '16'])",set([])
jump.c,true_regnum-1,"set(['13', '17', '16'])",set([])
jump.c,reversed_comparison_code_parts-3,"set(['19', '43', '40'])",set([])
jump.c,reversed_comparison_code_parts-0,"set(['19', '37', '43', '40'])",set([])
jump.c,reversed_comparison_code_parts-1,"set(['69', '43', '41'])",set([])
jump.c,rtx_renumbered_equal_p-5,set(['108']),set([])
jump.c,rtx_renumbered_equal_p-4,set(['108']),set([])
jump.c,rtx_renumbered_equal_p-1,"set(['103', '108', '73', '104'])",set([])
jump.c,init_label_info-0,"set(['1', '16'])",set([])
jump.c,rtx_renumbered_equal_p-2,set(['108']),set([])
jump.c,mark_all_labels-4,set(['86']),set([])
jump.c,redirect_jump_1-2,set(['12']),set([])
jump.c,mark_all_labels-0,"set(['54', '86'])",set([])
jump.c,mark_all_labels-3,"set(['1', '46', '50'])",set([])
jump.c,delete_for_peephole-0,set(['1']),set([])
jump.c,delete_related_insns-1,set(['88']),set([])
jump.c,rtx_renumbered_equal_p-3,set(['108']),set([])
print-rtl.c,print_rtx-4,set(['62']),set([])
print-rtl.c,print_rtx-2,"set(['62', '343', '268', '143', '341'])",set([])
print-rtl.c,print_rtx-3,set(['341']),set([])
print-rtl.c,print_rtx-0,"set(['62', '268', '341', '343'])",set([])
print-rtl.c,print_rtl-0,"set(['9', '10'])",set([])
print-rtl.c,debug_rtx_list-2,set(['14']),set([])
tree-loop-distribution.c,distribute_loop-2,set(['26']),set([])
tree-loop-distribution.c,rdg_flag_loop_exits-0,set(['5']),set([])
tree-loop-distribution.c,update_phis_for_loop_copy-1,set(['1']),set([])
tree-loop-distribution.c,update_phis_for_loop_copy-2,set(['1']),set([])
tree-loop-distribution.c,fel_init-1,"set(['62', '63'])",set([])
tree-loop-distribution.c,generate_builtin-1,"set(['44', '4'])",set([])
tree-loop-distribution.c,has_anti_dependence-2,"set(['9', '8'])",set([])
tree-loop-distribution.c,rdg_build_partitions-0,set(['1']),set([])
tree-loop-distribution.c,update_phis_for_loop_copy-0,set(['1']),set([])
tree-loop-distribution.c,predecessor_has_mem_write-2,"set(['9', '10'])",set([])
tree-loop-distribution.c,prop_phis-0,"set(['1', '16'])",set([])
tree-loop-distribution.c,prop_phis-1,"set(['1', '7', '16'])",set([])
tree-loop-distribution.c,generate_memset_zero-1,set(['16']),set([])
tree-loop-distribution.c,generate_loops_for_partition-4,set(['22']),set([])
tree-loop-distribution.c,ldist_gen-1,"set(['1', '15'])",set([])
tree-loop-distribution.c,ldist_gen-0,"set(['1', '15'])",set([])
tree-loop-distribution.c,generate_memset_zero-2,set(['16']),set([])
tree-loop-distribution.c,mark_nodes_having_upstream_mem_writes-0,"set(['1', '17'])",set([])
tree-loop-distribution.c,generate_loops_for_partition-3,set(['22']),set([])
tree-loop-distribution.c,rdg_flag_similar_memory_accesses-2,"set(['1', '34'])",set([])
tree-loop-distribution.c,rdg_flag_similar_memory_accesses-3,"set(['1', '34'])",set([])
tree-loop-distribution.c,rdg_flag_similar_memory_accesses-0,"set(['1', '34'])",set([])
tree-loop-distribution.c,rdg_flag_similar_memory_accesses-1,"set(['24', '25', '1', '5', '34'])",set([])
tree-loop-distribution.c,rdg_flag_uses-0,"set(['24', '23'])",set([])
dyn-string.c,dyn_string_insert-2,set(['9']),set([])
dyn-string.c,dyn_string_insert_char-2,set(['7']),set([])
dyn-string.c,dyn_string_substring-2,set(['10']),set([])
dyn-string.c,dyn_string_insert_cstr-2,set(['7']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd64-3,set(['12']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd64-2,set(['12']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd64-1,set(['12']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd32-2,set(['11']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd32-3,set(['11']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd64-5,set(['12']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd64-4,set(['12']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd128-0,set(['18']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid64-5,set(['15']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid64-4,set(['15']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid32-1,set(['10']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid32-2,set(['10']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid32-3,set(['10']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd32-1,set(['11']),set([])
bid2dpd_dpd2bid.c,_bid_to_dpd128-1,set(['18']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid128-0,set(['15']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid128-3,set(['15']),set([])
bid2dpd_dpd2bid.c,_dpd_to_bid128-2,set(['15']),set([])
attribs.c,init_attributes-1,set(['7']),set([])
attribs.c,decl_attributes-6,"set(['115', '100', '111', '22'])",set([])
attribs.c,decl_attributes-7,"set(['115', '100', '111', '22'])",set([])
attribs.c,decl_attributes-5,set(['22']),set([])
attribs.c,decl_attributes-3,set(['115']),set([])
attribs.c,decl_attributes-1,"set(['99', '22', '115', '98', '111', '100', '95', '97'])",set([])
attribs.c,decl_attributes-8,"set(['115', '22'])",set([])
attribs.c,decl_attributes-9,"set(['115', '22'])",set([])
gimple-iterator.c,delink_stmt_imm_use-0,set(['6']),set([])
gimple-iterator.c,gimple_find_edge_insert_loc-3,"set(['1', '25'])",set([])
lambda-mat.c,lambda_matrix_right_hermite-2,"set(['1', '11'])",set([])
lambda-mat.c,lambda_matrix_inverse_hard-5,set(['1']),set([])
lambda-mat.c,lambda_matrix_col_add-1,set(['7']),set([])
lambda-mat.c,lambda_matrix_id-0,set(['1']),set([])
lambda-mat.c,lambda_matrix_inverse_hard-0,set(['20']),set([])
lambda-mat.c,lambda_matrix_inverse_hard-3,set(['1']),set([])
lambda-mat.c,lambda_matrix_transpose-0,set(['1']),set([])
lambda-mat.c,lambda_matrix_inverse-1,set(['5']),set([])
lambda-mat.c,lambda_matrix_hermite-1,set(['1']),set([])
lambda-mat.c,lambda_matrix_vector_mult-0,set(['1']),set([])
lambda-mat.c,lambda_matrix_inverse_hard-1,"set(['1', '9', '11'])",set([])
lambda-mat.c,lambda_matrix_id_p-2,"set(['1', '16'])",set([])
lambda-mat.c,lambda_matrix_row_add-1,set(['7']),set([])
lambda-mat.c,lambda_matrix_left_hermite-2,"set(['1', '11'])",set([])
lambda-mat.c,lambda_vector_mult_const-0,set(['7']),set([])
lambda-mat.c,lambda_matrix_mult-1,set(['1']),set([])
lambda-mat.c,lambda_matrix_mult-0,"set(['1', '3'])",set([])
ddg.c,create_ddg_all_sccs-0,set(['1']),set([])
ddg.c,free_ddg-1,set(['12']),set([])
ddg.c,free_ddg-0,"set(['3', '12'])",set([])
ddg.c,print_sccs-1,set(['11']),set([])
ddg.c,set_recurrence_length-0,set(['1']),set([])
ddg.c,set_recurrence_length-1,set(['1']),set([])
ddg.c,add_cross_iteration_register_deps-0,set(['7']),set([])
ddg.c,build_intra_loop_deps-2,set(['1']),set([])
ddg.c,build_intra_loop_deps-0,"set(['1', '30', '29', '34'])",set([])
ddg.c,free_ddg_all_sccs-1,set(['7']),set([])
ddg.c,create_scc-0,set(['1']),set([])
ddg.c,find_nodes_on_paths-0,"set(['14', '16'])",set([])
ddg.c,create_ddg-3,set(['49']),set([])
ddg.c,create_ddg-5,set(['49']),set([])
ddg.c,rtx_mem_access_p-3,"set(['19', '18', '5', '22'])",set([])
ddg.c,rtx_mem_access_p-2,set(['22']),set([])
ddg.c,find_nodes_on_paths-1,"set(['1', '3'])",set([])
ddg.c,create_ddg_dep_from_intra_loop_link-0,"set(['46', '43'])",set([])
ddg.c,sd_iterator_cond-0,"set(['8', '6'])",set([])
ddg.c,sd_iterator_cond-1,set(['8']),set([])
ddg.c,vcg_print_ddg-0,set(['1']),set([])
ddg.c,print_ddg-0,set(['1']),set([])
cfgbuild.c,rtl_make_eh_edge-0,set(['7']),set([])
cfgbuild.c,make_edges-6,"set(['104', '6'])",set([])
cfgbuild.c,make_edges-7,set(['6']),set([])
cfgbuild.c,make_edges-5,"set(['104', '6'])",set([])
cfgbuild.c,make_edges-2,"set(['69', '70', '104', '71', '6'])",set([])
cfgbuild.c,make_edges-0,"set(['71', '6', '66', '67', '68', '69', '70', '104'])",set([])
cfgbuild.c,make_edges-1,"set(['69', '70', '104', '71', '6'])",set([])
cfgbuild.c,compute_outgoing_frequencies-0,set(['33']),set([])
cfgbuild.c,find_many_sub_basic_blocks-0,"set(['24', '38'])",set([])
cfgbuild.c,find_bb_boundaries-1,set(['5']),set([])
cfgbuild.c,find_bb_boundaries-4,"set(['26', '5', '44', '17'])",set([])
fixed-value.c,fixed_isneg-0,"set(['9', '7'])",set([])
fixed-value.c,fixed_isneg-1,"set(['9', '10'])",set([])
fixed-value.c,do_fixed_multiply-0,set(['26']),set([])
fixed-value.c,do_fixed_divide-1,set(['34']),set([])
fixed-value.c,do_fixed_divide-0,set(['34']),set([])
ira-build.c,remove_low_level_allocnos-2,set(['1']),set([])
ira-build.c,remove_low_level_allocnos-0,set(['1']),set([])
ira-build.c,print_allocno_copies-2,set(['1']),set([])
ira-build.c,print_allocno_copies-0,set(['1']),set([])
ira-build.c,create_insn_allocnos-1,"set(['47', '15'])",set([])
ira-build.c,create_insn_allocnos-2,set(['47']),set([])
ira-build.c,create_insn_allocnos-3,"set(['47', '44', '43', '34'])",set([])
ira-build.c,copy_info_to_removed_store_destinations-3,"set(['1', '21'])",set([])
ira-build.c,add_loop_to_tree-0,set(['14']),set([])
ira-build.c,ira_flattening-5,set(['95']),set([])
ira-build.c,low_pressure_loop_node_p-2,set(['9']),set([])
ira-build.c,create_loop_tree_nodes-0,set(['8']),set([])
ira-build.c,create_loop_tree_nodes-2,"set(['8', '53', '52'])",set([])
ira-build.c,remove_unnecessary_allocnos-4,set(['1']),set([])
ira-build.c,propagate_allocno_info-0,set(['20']),set([])
ira-build.c,propagate_allocno_info-1,"set(['20', '4'])",set([])
ira-build.c,setup_min_max_allocno_live_range_point-2,"set(['10', '12', '32'])",set([])
ira-build.c,allocno_range_compare_func-2,set(['3']),set([])
ira-build.c,find_allocno_copy-2,"set(['1', '15'])",set([])
ira-build.c,find_allocno_copy-3,"set(['1', '15'])",set([])
ira-build.c,ira_traverse_loop_tree-0,set(['14']),set([])
ira-build.c,ira_flattening-10,"set(['75', '70', '68', '86', '94', '79'])",set([])
ira-build.c,form_loop_tree-2,set(['10']),set([])
ira-build.c,remove_unnecessary_allocnos-3,set(['1']),set([])
ira-build.c,ira_merge_allocno_live_ranges-3,set(['36']),set([])
ira-build.c,ira_merge_allocno_live_ranges-4,set(['36']),set([])
ira-build.c,ira_merge_allocno_live_ranges-5,"set(['5', '36'])",set([])
ira-build.c,ira_build-3,"set(['30', '20'])",set([])
ira-build.c,ira_build-2,set(['30']),set([])
ira-build.c,ira_build-1,set(['30']),set([])
ira-build.c,add_to_allocno_conflicts-1,"set(['14', '16'])",set([])
ira-build.c,add_to_allocno_conflicts-0,set(['16']),set([])
ira-build.c,add_to_allocno_conflicts-3,"set(['14', '4'])",set([])
ira-build.c,add_to_allocno_conflicts-2,set(['16']),set([])
ira-build.c,remove_unnecessary_allocnos-5,"set(['1', '19', '3'])",set([])
ira-build.c,update_bad_spill_attribute-2,set(['1']),set([])
ira-build.c,update_bad_spill_attribute-1,set(['5']),set([])
ira-build.c,setup_min_max_conflict_allocno_ids-5,set(['1']),set([])
ira-build.c,setup_min_max_conflict_allocno_ids-4,"set(['19', '37'])",set([])
ira-build.c,setup_min_max_conflict_allocno_ids-3,"set(['1', '17'])",set([])
ira-build.c,setup_min_max_conflict_allocno_ids-2,"set(['19', '37'])",set([])
ira-build.c,ira_flattening-9,set(['6']),set([])
ira-build.c,ira_flattening-0,"set(['58', '94'])",set([])
ira-build.c,ira_flattening-1,"set(['8', '6'])",set([])
ira-build.c,ira_flattening-3,"set(['47', '27', '8', '6'])",set([])
ira-build.c,ira_flattening-4,"set(['8', '6'])",set([])
ira-build.c,ira_flattening-6,"set(['47', '27', '8', '6'])",set([])
ira-build.c,create_loop_tree_node_allocnos-0,"set(['18', '17'])",set([])
ira-build.c,ira_copy_allocno_live_range_list-4,set(['10']),set([])
ira-build.c,remove_unnecessary_allocnos-2,set(['1']),set([])
ira-build.c,ira_copy_allocno_live_range_list-3,set(['10']),set([])
ira-build.c,ira_allocate_and_accumulate_costs-1,set(['9']),set([])
explow.c,probe_stack_range-0,"set(['20', '21', '22'])",set([])
explow.c,anti_adjust_stack_and_probe-2,set(['21']),set([])
explow.c,anti_adjust_stack_and_probe-3,set(['21']),set([])
explow.c,memory_address_addr_space-1,"set(['33', '34', '35', '49'])",set([])
explow.c,memory_address_addr_space-3,"set(['35', '34'])",set([])
explow.c,allocate_dynamic_stack_space-3,"set(['26', '29'])",set([])
explow.c,probe_stack_range-4,"set(['21', '22'])",set([])
explow.c,anti_adjust_stack_and_probe-1,set(['21']),set([])
explow.c,force_reg-2,set(['63']),set([])
explow.c,force_reg-3,set(['63']),set([])
explow.c,force_reg-1,"set(['56', '57', '63', '58'])",set([])
explow.c,force_reg-4,set(['63']),set([])
explow.c,probe_stack_range-3,"set(['8', '21', '22'])",set([])
explow.c,probe_stack_range-2,"set(['21', '22'])",set([])
explow.c,hard_function_value-0,set(['15']),set([])
cfgrtl.c,try_redirect_by_replacing_jump-2,"set(['83', '56', '94'])",set([])
cfgrtl.c,commit_one_edge_insertion-4,"set(['38', '37'])",set([])
cfgrtl.c,create_basic_block_structure-4,set(['10']),set([])
cfgrtl.c,create_basic_block_structure-3,set(['23']),set([])
cfgrtl.c,rtl_flow_call_edges_add-4,"set(['45', '51', '17'])",set([])
cfgrtl.c,force_nonfallthru_and_redirect-0,"set(['37', '36'])",set([])
cfgrtl.c,cfg_layout_merge_blocks-5,set(['69']),set([])
cfgrtl.c,cfg_layout_merge_blocks-4,set(['50']),set([])
cfgrtl.c,cfg_layout_merge_blocks-1,set(['69']),set([])
cfgrtl.c,cfg_layout_merge_blocks-0,"set(['77', '76'])",set([])
cfgrtl.c,cfg_layout_merge_blocks-3,set(['50']),set([])
cfgrtl.c,cfg_layout_merge_blocks-2,set(['50']),set([])
cfgrtl.c,rtl_merge_blocks-0,set(['29']),set([])
cfgrtl.c,rtl_verify_flow_info_1-5,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info_1-3,set(['1']),set([])
cfgrtl.c,rtl_verify_flow_info_1-0,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info_1-9,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info_1-8,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info-4,"set(['1', '55', '57', '56'])",set([])
cfgrtl.c,rtl_verify_flow_info-6,"set(['1', '57'])",set([])
cfgrtl.c,rtl_verify_flow_info-2,set(['1']),set([])
cfgrtl.c,print_rtl_with_bb-1,"set(['56', '5', '7', '16'])",set([])
cfgrtl.c,compute_bb_for_insn-1,set(['1']),set([])
cfgrtl.c,rtl_split_block-0,"set(['15', '16'])",set([])
cfgrtl.c,cfg_layout_redirect_edge_and_branch-2,set(['7']),set([])
cfgrtl.c,print_rtl_with_bb-4,set(['56']),set([])
cfgrtl.c,print_rtl_with_bb-0,"set(['56', '5', '7', '16'])",set([])
cfgrtl.c,print_rtl_with_bb-2,set(['56']),set([])
cfgrtl.c,print_rtl_with_bb-3,"set(['56', '5'])",set([])
cfgrtl.c,rtl_flow_call_edges_add-1,"set(['27', '51', '45', '17', '40'])",set([])
cfgrtl.c,purge_dead_edges-5,set(['138']),set([])
cfgrtl.c,purge_dead_edges-6,set(['17']),set([])
cfgrtl.c,rtl_flow_call_edges_add-2,set(['51']),set([])
cfgrtl.c,purge_dead_edges-3,"set(['138', '49'])",set([])
cfgrtl.c,patch_jump_insn-0,"set(['28', '53', '70'])",set([])
cfgrtl.c,patch_jump_insn-2,"set(['53', '72', '71', '70'])",set([])
cfgrtl.c,patch_jump_insn-3,set(['70']),set([])
cfgrtl.c,patch_jump_insn-4,"set(['28', '72', '71'])",set([])
cfgrtl.c,patch_jump_insn-5,"set(['28', '72', '71'])",set([])
cfgrtl.c,cfg_layout_delete_block-2,set(['8']),set([])
cfgrtl.c,cfg_layout_delete_block-1,set(['8']),set([])
cfgrtl.c,rtl_flow_call_edges_add-7,"set(['51', '16'])",set([])
cfgrtl.c,delete_insn_chain-1,set(['1']),set([])
cfgrtl.c,rtl_flow_call_edges_add-6,set(['17']),set([])
cfgrtl.c,rtl_verify_flow_info_1-7,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info_1-6,set(['32']),set([])
cfgrtl.c,rtl_verify_flow_info_1-4,set(['32']),set([])
cfgrtl.c,delete_insn-0,set(['34']),set([])
cfgrtl.c,delete_insn-2,"set(['19', '14'])",set([])
cfgrtl.c,patch_jump_insn-1,"set(['53', '72', '71', '70'])",set([])
except.c,can_throw_external-1,set(['25']),set([])
except.c,convert_to_eh_region_ranges-22,"set(['80', '135', '134'])",set([])
except.c,convert_to_eh_region_ranges-23,"set(['80', '135', '134'])",set([])
except.c,convert_to_eh_region_ranges-20,"set(['1', '74', '73', '43', '135'])",set([])
except.c,convert_to_eh_region_ranges-21,"set(['1', '74', '73'])",set([])
except.c,collect_one_action_chain-5,"set(['12', '40'])",set([])
except.c,collect_one_action_chain-2,set(['40']),set([])
except.c,gen_eh_region_catch-0,set(['11']),set([])
except.c,collect_one_action_chain-1,"set(['14', '40', '29'])",set([])
except.c,make_reg_eh_region_note-1,set(['7']),set([])
except.c,set_nothrow_function_flags-3,"set(['32', '31'])",set([])
except.c,dump_eh_tree-0,"set(['3', '51', '39'])",set([])
except.c,dump_eh_tree-1,"set(['3', '27', '51'])",set([])
except.c,add_ehspec_entry-0,set(['21']),set([])
except.c,can_nonlocal_goto-1,"set(['9', '8'])",set([])
except.c,convert_to_eh_region_ranges-19,"set(['1', '74', '73', '43', '135'])",set([])
